REGIONID,forecast_error_mw
TAS1,921.05
TAS1,923.16
TAS1,923.9
TAS1,924.92
TAS1,927.01
TAS1,926.82
TAS1,927.14
TAS1,927.09
TAS1,931.12
TAS1,929.81
TAS1,929.32
TAS1,933.29
TAS1,933.02
TAS1,934.17
TAS1,931.92
TAS1,933.55
TAS1,937.75
TAS1,941.39
TAS1,944.03
TAS1,948.31
TAS1,949.4
TAS1,952.49
TAS1,952.91
TAS1,957.67
TAS1,963.66
TAS1,963.53
TAS1,968.51
TAS1,970.57
TAS1,977.28
TAS1,976.23
TAS1,979.44
TAS1,981.2
TAS1,988.58
TAS1,994.7
TAS1,999.94
TAS1,1011.7
TAS1,1021.63
TAS1,1027.95
TAS1,1037.43
TAS1,1042.57
TAS1,1048.15
TAS1,1056.14
TAS1,1068.23
TAS1,1078.67
TAS1,1087.38
TAS1,1096.77
TAS1,1105.56
TAS1,1127.55
TAS1,1136.06
TAS1,1147.38
TAS1,1149.93
TAS1,1155.65
TAS1,1161.01
TAS1,1159.22
TAS1,1159.04
TAS1,1159.01
TAS1,1147.94
TAS1,1144.19
TAS1,1146.71
TAS1,1132.59
TAS1,1126.75
TAS1,1126.55
TAS1,1127.13
TAS1,1120.08
TAS1,1099.06
TAS1,1101.0
TAS1,1090.61
TAS1,1082.07
TAS1,1083.71
TAS1,1068.05
TAS1,1065.14
TAS1,1061.23
TAS1,1054.54
TAS1,1040.45
TAS1,1041.91
TAS1,1041.21
TAS1,1038.48
TAS1,1037.87
TAS1,1042.95
TAS1,1028.67
TAS1,1024.9
TAS1,1021.21
TAS1,1016.07
TAS1,1029.18
TAS1,1019.38
TAS1,1007.64
TAS1,1011.01
TAS1,1009.11
TAS1,998.86
TAS1,999.54
TAS1,995.3
TAS1,991.13
TAS1,985.66
TAS1,971.13
TAS1,974.71
TAS1,985.17
TAS1,982.89
TAS1,978.33
TAS1,972.06
TAS1,972.24
TAS1,971.6
TAS1,975.62
TAS1,965.15
TAS1,964.01
TAS1,958.81
TAS1,954.33
TAS1,950.44
TAS1,936.22
TAS1,929.04
TAS1,925.73
TAS1,916.18
TAS1,917.57
TAS1,912.37
TAS1,895.21
TAS1,895.7
TAS1,894.58
TAS1,902.73
TAS1,902.71
TAS1,899.61
TAS1,833.27
TAS1,802.89
TAS1,810.66
TAS1,818.17
TAS1,811.54
TAS1,804.59
TAS1,860.78
TAS1,888.87
TAS1,898.38
TAS1,891.96
TAS1,894.6
TAS1,913.34
TAS1,916.55
TAS1,908.13
TAS1,903.22
TAS1,895.99
TAS1,893.95
TAS1,892.76
TAS1,896.77
TAS1,900.63
TAS1,903.43
TAS1,905.64
TAS1,908.87
TAS1,910.66
TAS1,905.15
TAS1,906.82
TAS1,892.01
TAS1,887.4
TAS1,903.09
TAS1,899.79
TAS1,911.87
TAS1,916.43
TAS1,923.03
TAS1,933.5
TAS1,941.65
TAS1,938.42
TAS1,948.42
TAS1,941.46
TAS1,938.94
TAS1,958.41
TAS1,965.46
TAS1,978.14
TAS1,977.55
TAS1,998.29
TAS1,1008.02
TAS1,1020.69
TAS1,1028.14
TAS1,1036.75
TAS1,1042.53
TAS1,1052.38
TAS1,1057.44
TAS1,1074.72
TAS1,1076.28
TAS1,1089.86
TAS1,1105.97
TAS1,1112.39
TAS1,1099.61
TAS1,1124.19
TAS1,1108.98
TAS1,1129.47
TAS1,1105.43
TAS1,1112.09
TAS1,1115.44
TAS1,1120.45
TAS1,1109.57
TAS1,1137.73
TAS1,1122.95
TAS1,1133.07
TAS1,1123.75
TAS1,1130.86
TAS1,1142.68
TAS1,1144.28
TAS1,1131.01
TAS1,1134.66
TAS1,1116.51
TAS1,1113.85
TAS1,1111.83
TAS1,1109.89
TAS1,1118.99
TAS1,1120.32
TAS1,1119.56
TAS1,1122.7
TAS1,1124.13
TAS1,1120.88
TAS1,1122.28
TAS1,1117.33
TAS1,1115.48
TAS1,1112.34
TAS1,1106.71
TAS1,1105.13
TAS1,1107.03
TAS1,1102.06
TAS1,1100.01
TAS1,1099.43
TAS1,1087.9
TAS1,1091.06
TAS1,1087.98
TAS1,1083.5
TAS1,1075.56
TAS1,1066.55
TAS1,1060.98
TAS1,1055.89
TAS1,1061.54
TAS1,1048.24
TAS1,1045.72
TAS1,1043.26
TAS1,1040.62
TAS1,1032.81
TAS1,1037.14
TAS1,1028.77
TAS1,1023.22
TAS1,1022.51
TAS1,1016.62
TAS1,1019.56
TAS1,1014.98
TAS1,1004.66
TAS1,1010.6
TAS1,1010.13
TAS1,1005.14
TAS1,1002.03
TAS1,993.85
TAS1,987.94
TAS1,986.48
TAS1,979.89
TAS1,975.98
TAS1,971.18
TAS1,967.64
TAS1,964.05
TAS1,963.59
TAS1,954.77
TAS1,948.63
TAS1,943.47
TAS1,928.37
TAS1,918.8
TAS1,907.9
TAS1,905.57
TAS1,904.73
TAS1,901.47
TAS1,895.45
TAS1,892.18
TAS1,880.48
TAS1,876.62
TAS1,872.53
TAS1,878.6
TAS1,876.1
TAS1,874.3
TAS1,877.6
TAS1,873.49
TAS1,875.84
TAS1,865.52
TAS1,866.27
TAS1,862.15
TAS1,869.27
TAS1,863.52
TAS1,857.91
TAS1,857.64
TAS1,860.61
TAS1,855.02
TAS1,858.33
TAS1,858.33
TAS1,853.25
TAS1,849.88
TAS1,854.61
TAS1,853.43
TAS1,854.61
TAS1,856.58
TAS1,855.02
TAS1,854.27
TAS1,849.55
TAS1,854.93
TAS1,851.08
TAS1,847.32
TAS1,853.9
TAS1,856.51
TAS1,861.9
TAS1,859.88
TAS1,859.5
TAS1,859.02
TAS1,863.81
TAS1,857.63
TAS1,861.31
TAS1,856.53
TAS1,857.73
TAS1,860.71
TAS1,864.86
TAS1,863.86
TAS1,865.86
TAS1,863.16
TAS1,873.63
TAS1,873.67
TAS1,870.94
TAS1,877.46
TAS1,888.64
TAS1,893.06
TAS1,894.08
TAS1,895.29
TAS1,894.37
TAS1,898.78
TAS1,863.23
TAS1,875.14
TAS1,877.99
TAS1,884.81
TAS1,889.47
TAS1,895.01
TAS1,897.86
TAS1,905.06
TAS1,903.73
TAS1,910.68
TAS1,914.01
TAS1,921.06
TAS1,932.36
TAS1,942.73
TAS1,959.61
TAS1,967.32
TAS1,964.1
TAS1,965.66
TAS1,984.57
TAS1,997.35
TAS1,1011.95
TAS1,1023.84
TAS1,1037.95
TAS1,1038.76
TAS1,1046.11
TAS1,1047.35
TAS1,1059.48
TAS1,1063.23
TAS1,1064.25
TAS1,1073.4
TAS1,1070.41
TAS1,1081.74
TAS1,1084.48
TAS1,1080.14
TAS1,1067.84
TAS1,1059.58
TAS1,1066.51
TAS1,1063.46
TAS1,1061.06
TAS1,1061.82
TAS1,1064.74
TAS1,1061.65
TAS1,1060.11
TAS1,1059.29
TAS1,1055.88
TAS1,1059.72
TAS1,1055.83
TAS1,1059.75
TAS1,1056.13
TAS1,1051.23
TAS1,1051.56
TAS1,1044.19
TAS1,1039.66
TAS1,1035.64
TAS1,1039.94
TAS1,1040.71
TAS1,1034.92
TAS1,1021.04
TAS1,1012.89
TAS1,1014.94
TAS1,1016.43
TAS1,1015.8
TAS1,1007.98
TAS1,1023.29
TAS1,1025.53
TAS1,1022.94
TAS1,1020.5
TAS1,1025.46
TAS1,1020.35
TAS1,1020.29
TAS1,1025.85
TAS1,1020.63
TAS1,1020.91
TAS1,1026.11
TAS1,1023.27
TAS1,1022.55
TAS1,1025.24
TAS1,1026.52
TAS1,1034.65
TAS1,1033.3
TAS1,1023.78
TAS1,1020.19
TAS1,1022.9
TAS1,1017.48
TAS1,1008.72
TAS1,1006.62
TAS1,1001.62
TAS1,998.8
TAS1,994.08
TAS1,987.54
TAS1,987.01
TAS1,985.84
TAS1,984.79
TAS1,982.48
TAS1,981.63
TAS1,979.53
TAS1,979.31
TAS1,986.74
TAS1,989.89
TAS1,992.52
TAS1,996.04
TAS1,996.52
TAS1,1003.12
TAS1,1003.48
TAS1,1003.65
TAS1,1000.56
TAS1,997.62
TAS1,996.62
TAS1,994.1
TAS1,985.98
TAS1,974.14
TAS1,967.9
TAS1,963.6
TAS1,937.29
TAS1,922.47
TAS1,930.81
TAS1,923.5
TAS1,916.53
TAS1,919.84
TAS1,907.47
TAS1,911.66
TAS1,895.14
TAS1,907.03
TAS1,906.99
TAS1,919.14
TAS1,926.75
TAS1,921.14
TAS1,916.9
TAS1,919.06
TAS1,917.52
TAS1,924.94
TAS1,927.27
TAS1,921.97
TAS1,917.48
TAS1,923.49
TAS1,916.45
TAS1,925.1
TAS1,925.26
TAS1,939.69
TAS1,941.22
TAS1,942.21
TAS1,950.87
TAS1,957.77
TAS1,954.23
TAS1,962.56
TAS1,955.08
TAS1,958.93
TAS1,952.23
TAS1,955.87
TAS1,969.37
TAS1,972.77
TAS1,968.29
TAS1,966.6
TAS1,964.69
TAS1,967.75
TAS1,959.15
TAS1,958.96
TAS1,968.41
TAS1,970.5
TAS1,973.99
TAS1,973.89
TAS1,965.81
TAS1,964.19
TAS1,966.66
TAS1,959.34
TAS1,964.22
TAS1,969.58
TAS1,966.56
TAS1,963.35
TAS1,966.25
TAS1,976.01
TAS1,962.72
TAS1,965.59
TAS1,970.31
TAS1,963.05
TAS1,953.39
TAS1,953.87
TAS1,946.52
TAS1,940.91
TAS1,941.41
TAS1,937.15
TAS1,938.66
TAS1,939.84
TAS1,946.12
TAS1,929.97
TAS1,935.4
TAS1,923.65
TAS1,931.85
TAS1,936.88
TAS1,936.82
TAS1,935.06
TAS1,924.75
TAS1,917.89
TAS1,913.51
TAS1,904.44
TAS1,897.81
TAS1,887.69
TAS1,876.85
TAS1,875.84
TAS1,878.57
TAS1,863.6
TAS1,825.91
TAS1,824.07
TAS1,826.94
TAS1,854.79
TAS1,849.45
TAS1,831.97
TAS1,821.95
TAS1,802.14
TAS1,806.5
TAS1,802.43
TAS1,803.74
TAS1,805.01
TAS1,796.88
TAS1,804.71
TAS1,807.77
TAS1,792.68
TAS1,782.52
TAS1,784.41
TAS1,777.87
TAS1,777.09
TAS1,779.09
TAS1,785.39
TAS1,772.3
TAS1,759.03
TAS1,771.17
TAS1,755.42
TAS1,755.55
TAS1,754.31
TAS1,759.49
TAS1,759.59
TAS1,751.67
TAS1,747.48
TAS1,747.39
TAS1,751.22
TAS1,750.57
TAS1,744.61
TAS1,750.35
TAS1,742.73
TAS1,741.29
TAS1,738.2
TAS1,739.49
TAS1,739.66
TAS1,741.5
TAS1,730.03
TAS1,741.46
TAS1,731.12
TAS1,734.24
TAS1,735.84
TAS1,726.44
TAS1,728.37
TAS1,723.16
TAS1,731.55
TAS1,732.14
TAS1,741.56
TAS1,737.91
TAS1,733.94
TAS1,734.82
TAS1,735.97
TAS1,731.61
TAS1,742.47
TAS1,740.74
TAS1,739.94
TAS1,737.3
TAS1,740.91
TAS1,738.22
TAS1,740.2
TAS1,743.72
TAS1,747.91
TAS1,742.61
TAS1,749.39
TAS1,744.31
TAS1,746.79
TAS1,743.55
TAS1,752.0
TAS1,751.45
TAS1,757.3
TAS1,765.95
TAS1,769.74
TAS1,768.59
TAS1,767.48
TAS1,749.73
TAS1,744.47
TAS1,753.4
TAS1,754.38
TAS1,756.29
TAS1,756.25
TAS1,747.83
TAS1,773.93
TAS1,779.59
TAS1,787.69
TAS1,789.06
TAS1,789.79
TAS1,787.38
TAS1,795.59
TAS1,804.21
TAS1,815.66
TAS1,824.2
TAS1,826.25
TAS1,833.71
TAS1,831.06
TAS1,853.74
TAS1,851.28
TAS1,867.9
TAS1,853.95
TAS1,890.34
TAS1,893.73
TAS1,888.56
TAS1,889.85
TAS1,894.66
TAS1,900.44
VIC1,4389.07
VIC1,4343.43
VIC1,4351.95
VIC1,4342.56
VIC1,4385.49
VIC1,4408.23
VIC1,4436.74
VIC1,4479.48
VIC1,4539.04
VIC1,4590.57
VIC1,4578.55
VIC1,4601.43
VIC1,4706.17
VIC1,4802.29
VIC1,4875.75
VIC1,4920.4
VIC1,4888.55
VIC1,4981.4
VIC1,4964.01
VIC1,5052.69
VIC1,5164.62
VIC1,5223.6
VIC1,5261.43
VIC1,5324.29
VIC1,5402.35
VIC1,5481.18
VIC1,5541.52
VIC1,5555.67
VIC1,5626.3
VIC1,5707.5
VIC1,5756.75
VIC1,5776.59
VIC1,5887.75
VIC1,5859.12
VIC1,5916.84
VIC1,5867.55
VIC1,5890.68
VIC1,5902.38
VIC1,5965.44
VIC1,5994.42
VIC1,5914.63
VIC1,5960.88
VIC1,5978.04
VIC1,5870.61
VIC1,5888.84
VIC1,5856.24
VIC1,5957.45
VIC1,5993.62
VIC1,5955.1
VIC1,6017.43
VIC1,6070.1
VIC1,6075.97
VIC1,6078.77
VIC1,6027.14
VIC1,6024.23
VIC1,6111.99
VIC1,6122.4
VIC1,6135.36
VIC1,6177.98
VIC1,6219.11
VIC1,6090.79
VIC1,6175.31
VIC1,6111.41
VIC1,6188.32
VIC1,6101.51
VIC1,6170.29
VIC1,6166.0
VIC1,6107.12
VIC1,6152.21
VIC1,6136.07
VIC1,6079.77
VIC1,6070.35
VIC1,6148.71
VIC1,6223.99
VIC1,6162.12
VIC1,6227.51
VIC1,6227.04
VIC1,6235.92
VIC1,6095.94
VIC1,6066.97
VIC1,6129.72
VIC1,6125.38
VIC1,6049.34
VIC1,6029.11
VIC1,6016.43
VIC1,6059.36
VIC1,5996.59
VIC1,5925.93
VIC1,5942.59
VIC1,5936.44
VIC1,5950.52
VIC1,5969.45
VIC1,6006.62
VIC1,5997.28
VIC1,6016.91
VIC1,6008.84
VIC1,6005.22
VIC1,5994.4
VIC1,6038.73
VIC1,6089.89
VIC1,6008.81
VIC1,6082.06
VIC1,6066.29
VIC1,6079.91
VIC1,6070.03
VIC1,5946.47
VIC1,5879.08
VIC1,5890.88
VIC1,5842.12
VIC1,5737.56
VIC1,5766.63
VIC1,5728.29
VIC1,5688.76
VIC1,5662.0
VIC1,5537.71
VIC1,5656.83
VIC1,5622.89
VIC1,5546.78
VIC1,5558.38
VIC1,5535.41
VIC1,5505.04
VIC1,5517.54
VIC1,5408.75
VIC1,5431.66
VIC1,5465.18
VIC1,5577.4
VIC1,5506.46
VIC1,5597.06
VIC1,5618.18
VIC1,5668.46
VIC1,5698.62
VIC1,5622.68
VIC1,5555.74
VIC1,5680.11
VIC1,5687.61
VIC1,5706.14
VIC1,5745.29
VIC1,5729.13
VIC1,5777.28
VIC1,5699.22
VIC1,5733.69
VIC1,5734.62
VIC1,5778.24
VIC1,5785.11
VIC1,5865.68
VIC1,5814.76
VIC1,5779.18
VIC1,5897.34
VIC1,5896.04
VIC1,5932.78
VIC1,5949.27
VIC1,5837.77
VIC1,5956.58
VIC1,5884.49
VIC1,5887.14
VIC1,5974.0
VIC1,5902.85
VIC1,5887.7
VIC1,5884.72
VIC1,5934.2
VIC1,5963.81
VIC1,5900.0
VIC1,5897.79
VIC1,5965.63
VIC1,5950.56
VIC1,5945.19
VIC1,5983.13
VIC1,5965.67
VIC1,5959.1
VIC1,5909.55
VIC1,5805.24
VIC1,5908.11
VIC1,5889.86
VIC1,5916.73
VIC1,5861.5
VIC1,5828.15
VIC1,5856.05
VIC1,5742.44
VIC1,5755.86
VIC1,5712.19
VIC1,5709.32
VIC1,5726.01
VIC1,5756.43
VIC1,5644.75
VIC1,5699.85
VIC1,5700.38
VIC1,5691.5
VIC1,5553.56
VIC1,5651.25
VIC1,5620.16
VIC1,5513.47
VIC1,5510.62
VIC1,5541.32
VIC1,5525.35
VIC1,5476.22
VIC1,5431.74
VIC1,5384.46
VIC1,5356.17
VIC1,5304.72
VIC1,5251.18
VIC1,5231.18
VIC1,5288.33
VIC1,5254.83
VIC1,5151.38
VIC1,5156.79
VIC1,5149.35
VIC1,5121.81
VIC1,5070.72
VIC1,5105.75
VIC1,5072.59
VIC1,5040.61
VIC1,4976.71
VIC1,4921.55
VIC1,4845.15
VIC1,4899.57
VIC1,4845.78
VIC1,4743.68
VIC1,4823.91
VIC1,4820.18
VIC1,4826.32
VIC1,4743.38
VIC1,4706.39
VIC1,4714.28
VIC1,4705.19
VIC1,4740.2
VIC1,4640.5
VIC1,4676.34
VIC1,4659.01
VIC1,4667.07
VIC1,4777.41
VIC1,4772.42
VIC1,4791.93
VIC1,4791.87
VIC1,4837.63
VIC1,4855.7
VIC1,4805.91
VIC1,4796.0
VIC1,4777.92
VIC1,4742.11
VIC1,4620.64
VIC1,4590.03
VIC1,4645.69
VIC1,4629.72
VIC1,4517.28
VIC1,4572.06
VIC1,4555.84
VIC1,4553.1
VIC1,4509.42
VIC1,4423.87
VIC1,4420.58
VIC1,4475.74
VIC1,4470.6
VIC1,4417.14
VIC1,4416.84
VIC1,4388.8
VIC1,4314.81
VIC1,4293.18
VIC1,4284.66
VIC1,4250.8
VIC1,4283.62
VIC1,4204.86
VIC1,4190.6
VIC1,4163.88
VIC1,4155.82
VIC1,4219.19
VIC1,4228.19
VIC1,4192.49
VIC1,4212.88
VIC1,4196.08
VIC1,4193.73
VIC1,4181.45
VIC1,4142.46
VIC1,4124.47
VIC1,4171.53
VIC1,4174.95
VIC1,4098.49
VIC1,4153.56
VIC1,4167.64
VIC1,4159.61
VIC1,4166.96
VIC1,4102.36
VIC1,4114.77
VIC1,4182.88
VIC1,4214.61
VIC1,4164.3
VIC1,4228.58
VIC1,4238.14
VIC1,4249.76
VIC1,4268.14
VIC1,4239.24
VIC1,4354.03
VIC1,4373.45
VIC1,4326.89
VIC1,4448.79
VIC1,4482.58
VIC1,4486.6
VIC1,4419.68
VIC1,4463.33
VIC1,4584.9
VIC1,4558.5
VIC1,4580.4
VIC1,4708.99
VIC1,4790.76
VIC1,4844.47
VIC1,4887.8
VIC1,4918.82
VIC1,4994.85
VIC1,5087.13
VIC1,5076.03
VIC1,5058.09
VIC1,5171.78
VIC1,5245.23
VIC1,5297.91
VIC1,5416.22
VIC1,5475.74
VIC1,5535.93
VIC1,5582.28
VIC1,5554.76
VIC1,5562.85
VIC1,5664.85
VIC1,5700.97
VIC1,5632.41
VIC1,5693.13
VIC1,5642.35
VIC1,5671.3
VIC1,5624.31
VIC1,5530.05
VIC1,5527.12
VIC1,5603.32
VIC1,5532.44
VIC1,5506.65
VIC1,5476.45
VIC1,5486.17
VIC1,5483.89
VIC1,5361.31
VIC1,5367.68
VIC1,5392.27
VIC1,5409.42
VIC1,5337.91
VIC1,5330.4
VIC1,5343.19
VIC1,5351.87
VIC1,5182.11
VIC1,5287.24
VIC1,5112.93
VIC1,5097.43
VIC1,5051.44
VIC1,5036.81
VIC1,5038.95
VIC1,4914.49
VIC1,4901.06
VIC1,4884.3
VIC1,4896.97
VIC1,4818.84
VIC1,4666.79
VIC1,4680.34
VIC1,4617.98
VIC1,4486.23
VIC1,4471.24
VIC1,4416.95
VIC1,4378.4
VIC1,4387.12
VIC1,4265.94
VIC1,4260.18
VIC1,4200.64
VIC1,4186.26
VIC1,4102.68
VIC1,4093.11
VIC1,4141.55
VIC1,4128.93
VIC1,4041.83
VIC1,4032.09
VIC1,3933.43
VIC1,3935.22
VIC1,3926.78
VIC1,3935.85
VIC1,3917.65
VIC1,3768.58
VIC1,3823.64
VIC1,3802.31
VIC1,3759.25
VIC1,3721.61
VIC1,3609.92
VIC1,3544.65
VIC1,3591.87
VIC1,3552.09
VIC1,3508.01
VIC1,3463.99
VIC1,3506.71
VIC1,3462.48
VIC1,3396.97
VIC1,3373.14
VIC1,3364.39
VIC1,3386.71
VIC1,3430.19
VIC1,3478.58
VIC1,3422.09
VIC1,3435.51
VIC1,3462.36
VIC1,3392.08
VIC1,3406.49
VIC1,3283.63
VIC1,3305.68
VIC1,3216.12
VIC1,3188.53
VIC1,3179.64
VIC1,3195.19
VIC1,3247.75
VIC1,3244.59
VIC1,3271.92
VIC1,3338.05
VIC1,3382.38
VIC1,3401.56
VIC1,3302.65
VIC1,3394.94
VIC1,3470.26
VIC1,3598.0
VIC1,3561.58
VIC1,3729.47
VIC1,3727.31
VIC1,3713.6
VIC1,3754.73
VIC1,3770.51
VIC1,3931.45
VIC1,4024.95
VIC1,4024.79
VIC1,4111.21
VIC1,4188.1
VIC1,4283.9
VIC1,4366.63
VIC1,4349.87
VIC1,4432.27
VIC1,4491.41
VIC1,4421.27
VIC1,4586.92
VIC1,4638.1
VIC1,4673.24
VIC1,4772.81
VIC1,4697.29
VIC1,4829.1
VIC1,4954.44
VIC1,4877.63
VIC1,5006.28
VIC1,5053.84
VIC1,5109.42
VIC1,5146.31
VIC1,5108.36
VIC1,5158.62
VIC1,5263.07
VIC1,5353.07
VIC1,5354.87
VIC1,5369.43
VIC1,5410.7
VIC1,5484.55
VIC1,5390.75
VIC1,5414.67
VIC1,5458.5
VIC1,5495.54
VIC1,5510.0
VIC1,5529.87
VIC1,5538.42
VIC1,5576.86
VIC1,5597.16
VIC1,5507.01
VIC1,5497.85
VIC1,5523.25
VIC1,5539.55
VIC1,5585.09
VIC1,5574.28
VIC1,5513.04
VIC1,5603.57
VIC1,5560.17
VIC1,5592.07
VIC1,5526.78
VIC1,5470.48
VIC1,5463.5
VIC1,5486.19
VIC1,5479.88
VIC1,5373.95
VIC1,5465.9
VIC1,5409.98
VIC1,5415.61
VIC1,5398.87
VIC1,5309.1
VIC1,5330.24
VIC1,5256.02
VIC1,5322.36
VIC1,5291.46
VIC1,5234.59
VIC1,5223.47
VIC1,5178.99
VIC1,5164.39
VIC1,5073.2
VIC1,5035.34
VIC1,5096.72
VIC1,5032.57
VIC1,5011.35
VIC1,4973.61
VIC1,4946.94
VIC1,4950.09
VIC1,4808.92
VIC1,4743.33
VIC1,4813.0
VIC1,4739.94
VIC1,4741.74
VIC1,4736.97
VIC1,4735.21
VIC1,4729.81
VIC1,4721.3
VIC1,4624.4
VIC1,4655.25
VIC1,4662.72
VIC1,4574.83
VIC1,4616.77
VIC1,4605.6
VIC1,4629.03
VIC1,4604.62
VIC1,4623.71
VIC1,4686.13
VIC1,4695.98
VIC1,4758.34
VIC1,4775.09
VIC1,4774.32
VIC1,4738.57
VIC1,4725.55
VIC1,4712.28
VIC1,4643.02
VIC1,4612.58
VIC1,4625.3
VIC1,4615.95
VIC1,4510.54
VIC1,4550.0
VIC1,4527.51
VIC1,4537.83
VIC1,4496.12
VIC1,4406.37
VIC1,4414.85
VIC1,4437.4
VIC1,4443.26
VIC1,4411.66
VIC1,4406.01
VIC1,4412.34
VIC1,4368.76
VIC1,4377.58
VIC1,4342.76
VIC1,4266.78
VIC1,4255.84
VIC1,4286.49
VIC1,4315.82
VIC1,4214.83
VIC1,4253.76
VIC1,4244.46
VIC1,4257.94
VIC1,4181.43
VIC1,4158.04
VIC1,4167.1
VIC1,4220.69
VIC1,4213.51
VIC1,4154.56
VIC1,4195.79
VIC1,4179.37
VIC1,4201.66
VIC1,4137.36
VIC1,4137.02
VIC1,4189.26
VIC1,4214.52
VIC1,4188.38
VIC1,4277.0
VIC1,4228.38
VIC1,4238.53
VIC1,4171.99
VIC1,4217.65
VIC1,4196.63
VIC1,4221.88
VIC1,4206.97
VIC1,4242.79
VIC1,4249.14
VIC1,4286.8
VIC1,4318.05
VIC1,4299.55
VIC1,4334.69
VIC1,4355.54
VIC1,4369.77
VIC1,4400.25
VIC1,4443.38
VIC1,4465.03
VIC1,4533.65
VIC1,4536.76
VIC1,4571.83
VIC1,4697.27
VIC1,4736.66
VIC1,4776.13
VIC1,4853.21
VIC1,4859.21
VIC1,4897.56
VIC1,4996.34
VIC1,5028.69
VIC1,5094.97
VIC1,5121.8
VIC1,5187.29
VIC1,5273.54
VIC1,5341.0
VIC1,5417.15
VIC1,5491.05
VIC1,5530.9
VIC1,5557.68
VIC1,5610.09
VIC1,5657.71
VIC1,5666.37
VIC1,5702.19
VIC1,5722.92
VIC1,5722.41
VIC1,5739.35
VIC1,5625.8
VIC1,5649.79
VIC1,5621.7
VIC1,5663.3
VIC1,5648.66
VIC1,5601.96
VIC1,5632.63
VIC1,5571.67
VIC1,5570.17
VIC1,5576.79
VIC1,5578.69
VIC1,5554.04
VIC1,5557.5
VIC1,5511.62
VIC1,5502.63
VIC1,5468.51
VIC1,5452.15
VIC1,5183.49
VIC1,5125.96
VIC1,5093.98
VIC1,5043.79
VIC1,5016.72
VIC1,4972.89
VIC1,4953.72
VIC1,4955.3
VIC1,5054.01
VIC1,5096.25
VIC1,5139.37
VIC1,5140.91
VIC1,5081.87
VIC1,5110.3
VIC1,5088.68
VIC1,5084.63
VIC1,5055.23
VIC1,4970.97
VIC1,4973.72
VIC1,5102.56
VIC1,5038.36
VIC1,5028.88
VIC1,4982.2
VIC1,4935.4
VIC1,4879.96
VIC1,4937.03
VIC1,4916.42
VIC1,4896.33
VIC1,4892.88
VIC1,4796.64
VIC1,4775.3
VIC1,4733.06
VIC1,4641.07
VIC1,4617.76
VIC1,4688.69
VIC1,4631.79
VIC1,4658.94
VIC1,4697.92
VIC1,4723.1
VIC1,4687.78
VIC1,4593.67
VIC1,4728.92
VIC1,4640.38
VIC1,4724.51
VIC1,4718.63
VIC1,4716.38
VIC1,4750.91
VIC1,4755.73
VIC1,4788.58
VIC1,4834.48
VIC1,4840.59
VIC1,4747.79
VIC1,4740.38
VIC1,4735.64
VIC1,4750.08
VIC1,4730.0
VIC1,4609.37
VIC1,4590.77
VIC1,4552.32
VIC1,4487.45
VIC1,4456.89
VIC1,4466.45
VIC1,4410.66
VIC1,4408.56
VIC1,4401.42
VIC1,4352.13
VIC1,4372.89
VIC1,4331.8
VIC1,4257.14
VIC1,4312.88
VIC1,4266.04
VIC1,4291.43
VIC1,4303.19
VIC1,4321.2
VIC1,4375.57
VIC1,4385.88
VIC1,4438.71
VIC1,4527.56
VIC1,4537.04
VIC1,4613.17
VIC1,4570.26
VIC1,4621.48
VIC1,4654.22
VIC1,4698.88
VIC1,4775.85
VIC1,4763.1
VIC1,4838.88
VIC1,4876.68
VIC1,4898.67
VIC1,5142.47
VIC1,5147.09
VIC1,5137.0
VIC1,5130.87
VIC1,5155.61
VIC1,5158.41
VIC1,5137.07
VIC1,5176.09
VIC1,4999.43
VIC1,4992.24
VIC1,4994.42
VIC1,5056.28
VIC1,5169.77
VIC1,5110.96
VIC1,5135.75
VIC1,5178.18
VIC1,5201.21
VIC1,5227.66
VIC1,5256.82
VIC1,5353.8
VIC1,5442.83
VIC1,5523.27
VIC1,5560.99
VIC1,5602.02
VIC1,5561.02
VIC1,5664.21
VIC1,5677.29
VIC1,5717.0
VIC1,5762.4
VIC1,5796.73
VIC1,5784.18
VIC1,5719.83
VIC1,5729.76
VIC1,5790.71
VIC1,5734.76
VIC1,5746.08
VIC1,5839.54
VIC1,5840.32
VIC1,5704.02
VIC1,5750.13
VIC1,5659.26
VIC1,5691.0
VIC1,5672.3
VIC1,5679.86
VIC1,5628.48
VIC1,5617.7
VIC1,5615.4
VIC1,5585.88
VIC1,5595.67
VIC1,5571.44
VIC1,5509.72
VIC1,5552.83
VIC1,5453.41
VIC1,5456.46
VIC1,5426.21
VIC1,5396.65
VIC1,5390.88
VIC1,5410.5
VIC1,5354.68
VIC1,5307.25
VIC1,5281.77
VIC1,5254.64
VIC1,5239.44
VIC1,5152.77
VIC1,5110.96
VIC1,5097.45
VIC1,5097.79
VIC1,5124.13
VIC1,5106.78
VIC1,5063.31
VIC1,5066.41
VIC1,5023.98
VIC1,4898.93
VIC1,4942.83
VIC1,4928.13
VIC1,4880.29
VIC1,4863.33
VIC1,4948.44
VIC1,4923.05
VIC1,4887.37
VIC1,4888.62
VIC1,4891.7
VIC1,4769.11
VIC1,4838.36
VIC1,4824.99
VIC1,4728.22
VIC1,4873.72
VIC1,5003.75
VIC1,5004.3
VIC1,4972.62
VIC1,5021.92
VIC1,5008.29
VIC1,5037.7
VIC1,4994.97
